id,Char,gender,Genre,Title,line_count,pkey
392,ON SCOREBOARD,NA,Comedy,replacementsthe,41,on_scoreboard-replacementsthe
393,DIRECTOR,NA,Comedy,replacementsthe,25,director-replacementsthe
394,ROLAND,NA,Comedy,replacementsthe,54,roland-replacementsthe
395,WILKINSON,M,Comedy,replacementsthe,25,wilkinson-replacementsthe
396,ANDRE,M,Comedy,replacementsthe,45,andre-replacementsthe
397,JAMAL,M,Comedy,replacementsthe,59,jamal-replacementsthe
398,ANNABELLE,F,Comedy,replacementsthe,260,annabelle-replacementsthe
399,COCHRAN,M,Comedy,replacementsthe,68,cochran-replacementsthe
400,BOOMER,NA,Comedy,replacementsthe,63,boomer-replacementsthe
401,DAN,M,Comedy,replacementsthe,63,dan-replacementsthe
402,AL,M,Comedy,replacementsthe,180,al-replacementsthe
403,PACIFICO,NA,Comedy,replacementsthe,29,pacifico-replacementsthe
404,LEE,NA,Comedy,replacementsthe,70,lee-replacementsthe
405,EVANS,NA,Comedy,replacementsthe,72,evans-replacementsthe
406,SHANE,M,Comedy,replacementsthe,845,shane-replacementsthe
407,RON,M,Comedy,fasttimesatridgemonthigh,35,ron-fasttimesatridgemonthigh
408,ARNOLD,M,Comedy,fasttimesatridgemonthigh,24,arnold-fasttimesatridgemonthigh
409,DENNIS,M,Comedy,fasttimesatridgemonthigh,28,dennis-fasttimesatridgemonthigh
410,GRIFFIN,NA,Comedy,fasttimesatridgemonthigh,25,griffin-fasttimesatridgemonthigh
411,SPANKY,M,Comedy,life,51,spanky-life
412,MAMA GIBSON,F,Comedy,life,43,mama_gibson-life
413,DAISY,F,Comedy,life,31,daisy-life
414,ACCOUNTANT,M,Comedy,thisis40,32,accountant-thisis40
415,CAT,F,Comedy,thisis40,23,cat-thisis40
416,DR. PELLIGRINO,M,Comedy,thisis40,53,dr._pelligrino-thisis40
417,GRAHAM,M,Comedy,thisis40,53,graham-thisis40
418,JODI,F,Comedy,thisis40,56,jodi-thisis40
419,CATHERINE,F,Comedy,thisis40,83,catherine-thisis40
420,(MORE),NA,Comedy,thisis40,28,(more)-thisis40
421,RONNIE,M,Comedy,thisis40,111,ronnie-thisis40
422,JOSEPH,M,Comedy,thisis40,33,joseph-thisis40
423,BARB,F,Comedy,thisis40,38,barb-thisis40
424,DESI,F,Comedy,thisis40,174,desi-thisis40
425,MAN IN RANGE ROVER,M,Comedy,thisis40,26,man_in_range_rover-thisis40
426,LARRY,M,Comedy,thisis40,339,larry-thisis40
427,SADIE,F,Comedy,thisis40,240,sadie-thisis40
428,OLIVER,M,Comedy,thisis40,158,oliver-thisis40
429,CHARLOTTE,F,Comedy,thisis40,128,charlotte-thisis40
430,DEBBIE,F,Comedy,thisis40,1259,debbie-thisis40
431,PETE,M,Comedy,thisis40,1193,pete-thisis40
432,ANGUS,M,Comedy,allaboutsteve,32,angus-allaboutsteve
433,STEVE,M,Comedy,allaboutsteve,99,steve-allaboutsteve
434,HARTMAN,M,Comedy,allaboutsteve,100,hartman-allaboutsteve
435,HOWARD,M,Comedy,allaboutsteve,33,howard-allaboutsteve
436,MARY,F,Comedy,allaboutsteve,275,mary-allaboutsteve
437,TIKVA,F,Comedy,hebrewhammerthe,21,tikva-hebrewhammerthe
438,SANTA CLAUS,M,Comedy,hebrewhammerthe,59,santa_claus-hebrewhammerthe
439,SHLOMO,M,Comedy,hebrewhammerthe,24,shlomo-hebrewhammerthe
440,TONY,M,Comedy,hebrewhammerthe,47,tony-hebrewhammerthe
441,CHIEF,M,Comedy,hebrewhammerthe,156,chief-hebrewhammerthe
442,TINY TIM,M,Comedy,hebrewhammerthe,61,tiny_tim-hebrewhammerthe
443,MOHAMMED,M,Comedy,hebrewhammerthe,102,mohammed-hebrewhammerthe
444,SANTA,M,Comedy,hebrewhammerthe,248,santa-hebrewhammerthe
445,ESTHER,F,Comedy,hebrewhammerthe,181,esther-hebrewhammerthe
446,MRS. CARVER,F,Comedy,hebrewhammerthe,153,mrs._carver-hebrewhammerthe
447,HAMMER,M,Comedy,hebrewhammerthe,701,hammer-hebrewhammerthe
448,JAMAL,M,Comedy,hebrewhammerthe,49,jamal-hebrewhammerthe
449,CHARLIE,M,Comedy,dotherightthing,34,charlie-dotherightthing
450,ELLA,F,Comedy,dotherightthing,29,ella-dotherightthing
451,THE OLD GUY,M,Comedy,fourrooms,61,the_old_guy-fourrooms
452,RAVEN,F,Comedy,fourrooms,48,raven-fourrooms
453,EVA,F,Comedy,fourrooms,137,eva-fourrooms
454,JEZEBEL,F,Comedy,fourrooms,62,jezebel-fourrooms
455,KIVA,F,Comedy,fourrooms,76,kiva-fourrooms
456,ELSPETH,F,Comedy,fourrooms,107,elspeth-fourrooms
457,ATHENA,F,Comedy,fourrooms,164,athena-fourrooms
458,YUPPIE SCUM,M,Comedy,fourrooms,30,yuppie_scum-fourrooms
459,"TEDDY, NOT THEODORE... TED... Yes,",NA,Comedy,fourrooms,25,"teddy,_not_theodore..._ted..._yes,-fourrooms"
460,LESLIE,F,Comedy,bridesmaids,34,leslie-bridesmaids
461,BECCA,F,Comedy,bridesmaids,39,becca-bridesmaids
462,DANA,F,Comedy,bridesmaids,42,dana-bridesmaids
463,HELEN,F,Comedy,bridesmaids,127,helen-bridesmaids
464,STEVE,M,Comedy,bridesmaids,29,steve-bridesmaids
465,LILLIAN,F,Comedy,bridesmaids,133,lillian-bridesmaids
466,ANNIE,F,Comedy,bridesmaids,489,annie-bridesmaids
467,RHODES,M,Comedy,bridesmaids,69,rhodes-bridesmaids
468,SUPER,M,Comedy,producerthe,21,super-producerthe
469,CARMEN,F,Comedy,producerthe,53,carmen-producerthe
470,LITTLE OLD LADY,F,Comedy,producerthe,100,little_old_lady-producerthe
471,LSD,M,Comedy,producerthe,66,lsd-producerthe
472,DE BRIS,M,Comedy,producerthe,165,de_bris-producerthe
473,ULLA,F,Comedy,producerthe,38,ulla-producerthe
474,DRUNK,M,Comedy,producerthe,44,drunk-producerthe
475,LIEBKIND,M,Comedy,producerthe,392,liebkind-producerthe
476,JUDGE,NA,Comedy,producerthe,25,judge-producerthe
477,BLOOM,M,Comedy,producerthe,583,bloom-producerthe
478,BIALYSTOCK,M,Comedy,producerthe,1082,bialystock-producerthe
479,LEVY,M,Comedy,wagthedog,26,levy-wagthedog
480,GRACE,F,Comedy,wagthedog,23,grace-wagthedog
481,TRUDY,F,Comedy,wagthedog,28,trudy-wagthedog
482,MR. YOUNG,M,Comedy,wagthedog,49,mr._young-wagthedog
483,JOHNNY GREEN,M,Comedy,wagthedog,21,johnny_green-wagthedog
484,CAIN,F,Comedy,wagthedog,22,cain-wagthedog
485,LIZ,F,Comedy,wagthedog,42,liz-wagthedog
486,FAD KING,M,Comedy,wagthedog,65,fad_king-wagthedog
487,(ON PHONE),NA,Comedy,wagthedog,21,(on_phone)-wagthedog
488,(INTO PHONE),NA,Comedy,wagthedog,34,(into_phone)-wagthedog
489,(SHRUGS),NA,Comedy,wagthedog,28,(shrugs)-wagthedog
490,(ON THE PHONE),NA,Comedy,wagthedog,34,(on_the_phone)-wagthedog
491,(TO M,NA,Comedy,wagthedog,25,(to_m-wagthedog
492,(TO PHONE),NA,Comedy,wagthedog,37,(to_phone)-wagthedog
493,NOLE,NA,Comedy,wagthedog,44,nole-wagthedog
494,(CONT.),NA,Comedy,wagthedog,47,(cont.)-wagthedog
495,PRESIDENT,M,Comedy,wagthedog,68,president-wagthedog
496,(TO BREAN),NA,Comedy,wagthedog,39,(to_brean)-wagthedog
497,SCHUMANN,M,Comedy,wagthedog,47,schumann-wagthedog
498,(PAUSE),NA,Comedy,wagthedog,289,(pause)-wagthedog
499,(TO HIMSELF),NA,Comedy,wagthedog,21,(to_himself)-wagthedog
500,MOSS,M,Comedy,wagthedog,632,moss-wagthedog
501,JOYCE,F,Comedy,wagthedog,22,joyce-wagthedog
502,BREAN,M,Comedy,wagthedog,772,brean-wagthedog
503,AMES,F,Comedy,wagthedog,385,ames-wagthedog
504,ANNOUNCER,M,Comedy,wagthedog,37,announcer-wagthedog
505,(ON TV),NA,Comedy,wagthedog,30,(on_tv)-wagthedog
506,(VO),NA,Comedy,wagthedog,53,(vo)-wagthedog
507,LOSER CAVEMAN,NA,Comedy,inventionoflyingthe,22,loser_caveman-inventionoflyingthe
508,CHIEF CAVEMAN,NA,Comedy,inventionoflyingthe,29,chief_caveman-inventionoflyingthe
509,TOUR GUIDE,M,Comedy,inventionoflyingthe,31,tour_guide-inventionoflyingthe
510,BANK TELLER,F,Comedy,inventionoflyingthe,61,bank_teller-inventionoflyingthe
511,LANDLORD,M,Comedy,inventionoflyingthe,29,landlord-inventionoflyingthe
512,JIM,M,Comedy,inventionoflyingthe,67,jim-inventionoflyingthe
513,BLONDE,F,Comedy,inventionoflyingthe,25,blonde-inventionoflyingthe
514,COP,M,Comedy,inventionoflyingthe,33,cop-inventionoflyingthe
515,ROULETTE DEALER,M,Comedy,inventionoflyingthe,23,roulette_dealer-inventionoflyingthe
516,FRANK,M,Comedy,inventionoflyingthe,43,frank-inventionoflyingthe
517,SHELLEY,F,Comedy,inventionoflyingthe,37,shelley-inventionoflyingthe
518,ANTHONY,M,Comedy,inventionoflyingthe,69,anthony-inventionoflyingthe
519,WAITER,M,Comedy,inventionoflyingthe,38,waiter-inventionoflyingthe
520,JENNIFER (cont'd),F,Comedy,inventionoflyingthe,24,jennifer_(cont'd)-inventionoflyingthe
521,MARTHA,F,Comedy,inventionoflyingthe,37,martha-inventionoflyingthe
522,DOCTOR,M,Comedy,inventionoflyingthe,31,doctor-inventionoflyingthe
523,NURSE #1,F,Comedy,inventionoflyingthe,21,nurse_#1-inventionoflyingthe
524,MARK (cont'd),M,Comedy,inventionoflyingthe,40,mark_(cont'd)-inventionoflyingthe
525,(MORE),NA,Comedy,inventionoflyingthe,30,(more)-inventionoflyingthe
526,(READING),NA,Comedy,inventionoflyingthe,59,(reading)-inventionoflyingthe
527,WEDDING OVERSEER,M,Comedy,inventionoflyingthe,33,wedding_overseer-inventionoflyingthe
528,ROB,M,Comedy,inventionoflyingthe,55,rob-inventionoflyingthe
529,GREG,M,Comedy,inventionoflyingthe,209,greg-inventionoflyingthe
530,JENNIFER,F,Comedy,inventionoflyingthe,418,jennifer-inventionoflyingthe
531,MARK,M,Comedy,inventionoflyingthe,1291,mark-inventionoflyingthe
532,NARRATOR,M,Comedy,inventionoflyingthe,26,narrator-inventionoflyingthe
533,(PAUSE),NA,Comedy,inventionoflyingthe,143,(pause)-inventionoflyingthe
534,TALK SHOW HOST,NA,Comedy,12,70,talk_show_host-12
535,INTERVIEWER,NA,Comedy,12,23,interviewer-12
536,DOOLITTLE,NA,Comedy,12,34,doolittle-12
537,DAVE,M,Comedy,12,31,dave-12
538,BRENDA,F,Comedy,12,22,brenda-12
539,RANCH HAND,NA,Comedy,12,26,ranch_hand-12
540,MARIE-NOEL,F,Comedy,12,128,marie-noel-12
541,H. TOM,NA,Comedy,12,26,h._tom-12
542,MORTICIAN,NA,Comedy,12,34,mortician-12
543,PAN,NA,Comedy,12,23,pan-12
544,WOMAN,F,Comedy,12,23,woman-12
545,AUNT DEBBIE,F,Comedy,12,61,aunt_debbie-12
546,RADIO,NA,Comedy,12,49,radio-12
547,BARRY,M,Comedy,12,39,barry-12
548,JULIENNE,F,Comedy,12,67,julienne-12
549,ALLEN,M,Comedy,12,356,allen-12
550,TONY,M,Comedy,12,221,tony-12
551,MARGARET,F,Comedy,adaptation,51,margaret-adaptation
552,TONY,M,Comedy,adaptation,29,tony-adaptation
553,BOY,M,Comedy,adaptation,31,boy-adaptation
554,MOTHER,F,Comedy,adaptation,39,mother-adaptation
555,BOSS,M,Comedy,custody,23,boss-custody
556,OFFICER TWO,M,Comedy,custody,43,officer_two-custody
557,OFFICER ONE,M,Comedy,custody,36,officer_one-custody
558,DETECTIVE JOHNSON,M,Comedy,custody,44,detective_johnson-custody
559,MS. HEATH,F,Comedy,custody,69,ms._heath-custody
560,ZACH,M,Comedy,custody,72,zach-custody
561,FRANK,M,Comedy,custody,46,frank-custody
562,CONVICT,NA,Comedy,custody,30,convict-custody
563,CINDY,F,Comedy,custody,78,cindy-custody
564,JUDGE,F,Comedy,custody,44,judge-custody
565,PROSECUTOR,M,Comedy,custody,74,prosecutor-custody
566,FATHER,M,Comedy,custody,21,father-custody
567,JAILER,NA,Comedy,custody,23,jailer-custody
568,KRIS,F,Comedy,custody,52,kris-custody
569,PHILLIP,M,Comedy,custody,63,phillip-custody
570,NICHOLAS,M,Comedy,custody,53,nicholas-custody
571,MELANIE,F,Comedy,custody,356,melanie-custody
572,RICK,M,Comedy,custody,884,rick-custody
573,JOHN,M,Comedy,custody,155,john-custody
574,ROGER LEMKE,M,Comedy,cedarrapids,49,roger_lemke-cedarrapids
575,MILLIE ( ON PHONE),F,Comedy,cedarrapids,58,millie_(_on_phone)-cedarrapids
576,WOMAN,F,Comedy,cedarrapids,27,woman-cedarrapids
577,MIKE PYLE,M,Comedy,cedarrapids,29,mike_pyle-cedarrapids
578,BREE,F,Comedy,cedarrapids,56,bree-cedarrapids
579,(THEN),NA,Comedy,cedarrapids,26,(then)-cedarrapids
580,BILL KRAD,M,Comedy,cedarrapids,209,bill_krad-cedarrapids
581,ORIN,M,Comedy,cedarrapids,277,orin-cedarrapids
582,(MORE),NA,Comedy,cedarrapids,47,(more)-cedarrapids
583,JOAN,F,Comedy,cedarrapids,353,joan-cedarrapids
584,MILLIE,F,Comedy,cedarrapids,109,millie-cedarrapids
585,WADE,M,Comedy,cedarrapids,22,wade-cedarrapids
586,DEAN,M,Comedy,cedarrapids,420,dean-cedarrapids
587,TIM,M,Comedy,cedarrapids,1174,tim-cedarrapids
588,FEMALE ROOMMATE,F,Comedy,humannature,29,female_roommate-humannature
589,ROSE,F,Comedy,humannature,134,rose-humannature
590,FATHER,M,Comedy,humannature,45,father-humannature
591,MOTHER,F,Comedy,humannature,44,mother-humannature
592,NATHAN,M,Comedy,humannature,970,nathan-humannature
593,DISSOLVE TO:,NA,Comedy,humannature,31,dissolve_to:-humannature
594,LILA,F,Comedy,humannature,785,lila-humannature
595,GABRIELLE,F,Comedy,humannature,321,gabrielle-humannature
596,PUFF,M,Comedy,humannature,354,puff-humannature
597,NARRATOR,M,Comedy,hospitalthe,60,narrator-hospitalthe
598,NURSE PEREZ,F,Comedy,hospitalthe,36,nurse_perez-hospitalthe
599,MRS. REARDON,F,Comedy,hospitalthe,34,mrs._reardon-hospitalthe
600,MISS LEBOW,F,Comedy,hospitalthe,23,miss_lebow-hospitalthe
601,EINHORN,M,Comedy,hospitalthe,28,einhorn-hospitalthe
602,BRUBAKER,M,Comedy,hospitalthe,127,brubaker-hospitalthe
603,NURSE DEVINE,F,Comedy,hospitalthe,27,nurse_devine-hospitalthe
604,MRS. KIMBALL,F,Comedy,hospitalthe,57,mrs._kimball-hospitalthe
605,DR. CHU,NA,Comedy,hospitalthe,40,dr._chu-hospitalthe
606,MRS. CHRISTIE,F,Comedy,hospitalthe,92,mrs._christie-hospitalthe
607,DR. MALLORY,M,Comedy,hospitalthe,40,dr._mallory-hospitalthe
608,MR. WOLFE,M,Comedy,americangraffiti,48,mr._wolfe-americangraffiti
609,HEIN,NA,Comedy,americangraffiti,33,hein-americangraffiti
610,BOBBIE,F,Comedy,americangraffiti,32,bobbie-americangraffiti
611,WENDY,F,Comedy,americangraffiti,53,wendy-americangraffiti
612,MAN,M,Comedy,americangraffiti,27,man-americangraffiti
613,ARLENE,F,Comedy,majorleague,24,arlene-majorleague
614,TOM,M,Comedy,majorleague,46,tom-majorleague
615,DONOVAN,M,Comedy,majorleague,172,donovan-majorleague
616,HARRIS,M,Comedy,majorleague,47,harris-majorleague
617,FARMER,M,Comedy,majorleague,41,farmer-majorleague
618,VAUGHN,M,Comedy,majorleague,125,vaughn-majorleague
619,LYNN,F,Comedy,majorleague,214,lynn-majorleague
620,SUZANNE,F,Comedy,majorleague,31,suzanne-majorleague
621,RACHEL,F,Comedy,majorleague,228,rachel-majorleague
622,HAYES,M,Comedy,majorleague,132,hayes-majorleague
623,CERRANO,M,Comedy,majorleague,36,cerrano-majorleague
624,TAYLOR,M,Comedy,majorleague,681,taylor-majorleague
625,PEPPER,M,Comedy,majorleague,50,pepper-majorleague
626,BROWN,M,Comedy,majorleague,410,brown-majorleague
627,DOYLE,M,Comedy,majorleague,248,doyle-majorleague
628,RALPH,M,Comedy,verybadthings,40,ralph-verybadthings
629,MAGGIE,F,Comedy,verybadthings,23,maggie-verybadthings
630,MR. FISHER,M,Comedy,verybadthings,61,mr._fisher-verybadthings
631,MICHAEL,M,Comedy,verybadthings,327,michael-verybadthings
632,BARRY MORRIS,M,Comedy,verybadthings,48,barry_morris-verybadthings
633,BOYD,M,Comedy,verybadthings,792,boyd-verybadthings
634,JUDGE TOWER,F,Comedy,verybadthings,41,judge_tower-verybadthings
635,LIZ,F,Comedy,verybadthings,391,liz-verybadthings
636,MOORE,M,Comedy,verybadthings,146,moore-verybadthings
637,ANNOUNCER,M,Comedy,verybadthings,29,announcer-verybadthings
638,FISHER,M,Comedy,verybadthings,740,fisher-verybadthings
639,MRS. FRANKLIN,F,Comedy,stepmom,35,mrs._franklin-stepmom
640,WOMAN'S VOICE,F,Comedy,grandtheftparsons,23,woman's_voice-grandtheftparsons
641,NURSE,F,Comedy,grandtheftparsons,24,nurse-grandtheftparsons
642,UNDERTAKER,M,Comedy,grandtheftparsons,24,undertaker-grandtheftparsons
643,BANK MANAGER,M,Comedy,grandtheftparsons,28,bank_manager-grandtheftparsons
644,COP,M,Comedy,grandtheftparsons,75,cop-grandtheftparsons
645,CLERK,M,Comedy,grandtheftparsons,101,clerk-grandtheftparsons
646,(BEAT),NA,Comedy,arthur,30,(beat)-arthur
647,HN,M,Comedy,arthur,355,hn-arthur
648,BURT,M,Comedy,arthur,62,burt-arthur
649,ERICA,F,Comedy,arthur,36,erica-arthur
650,SUSAN,F,Comedy,arthur,119,susan-arthur
651,NAOMI,F,Comedy,arthur,648,naomi-arthur
652,ARTHUR,M,Comedy,arthur,1337,arthur-arthur
653,BRAD,M,Comedy,littleathens,31,brad-littleathens
654,EMILY'S VOICE,F,Comedy,littleathens,24,emily's_voice-littleathens
655,JINA,F,Comedy,littleathens,21,jina-littleathens
656,RON,M,Comedy,littleathens,23,ron-littleathens
657,MATT,M,Comedy,littleathens,68,matt-littleathens
658,CHARLES,M,Comedy,pacifierthe,32,charles-pacifierthe
659,HELGA,F,Comedy,pacifierthe,36,helga-pacifierthe
660,DIRECTOR,M,Comedy,pacifierthe,21,director-pacifierthe
661,ILL,M,Comedy,pacifierthe,21,ill-pacifierthe
662,BILL,M,Comedy,pacifierthe,107,bill-pacifierthe
663,TODD,M,Comedy,pacifierthe,87,todd-pacifierthe
664,CUTE COP,M,Comedy,pacifierthe,21,cute_cop-pacifierthe
665,PRINCIPAL CLAIRE,F,Comedy,pacifierthe,111,principal_claire-pacifierthe
666,ZOE,F,Comedy,pacifierthe,174,zoe-pacifierthe
667,JULIE,F,Comedy,pacifierthe,119,julie-pacifierthe
668,SHANE,M,Comedy,pacifierthe,886,shane-pacifierthe
669,SIGRID,F,Comedy,authorsanonymous,124,sigrid-authorsanonymous
670,L,F,Comedy,authorsanonymous,54,l-authorsanonymous
671,LOIS,F,Comedy,authorsanonymous,27,lois-authorsanonymous
672,RICHARD,M,Comedy,authorsanonymous,27,richard-authorsanonymous
673,MAUREEN,F,Comedy,authorsanonymous,30,maureen-authorsanonymous
674,DAVID,M,Comedy,authorsanonymous,70,david-authorsanonymous
675,JOHN,M,Comedy,authorsanonymous,407,john-authorsanonymous
676,WILLIAM,M,Comedy,authorsanonymous,333,william-authorsanonymous
677,ALAN,M,Comedy,authorsanonymous,575,alan-authorsanonymous
678,HANNAH,F,Comedy,authorsanonymous,711,hannah-authorsanonymous
679,HENRY,M,Comedy,authorsanonymous,615,henry-authorsanonymous
680,EUDORA,F,Comedy,authorsanonymous,32,eudora-authorsanonymous
681,"OK, you've got me outnumbered four",NA,Comedy,henryfool,22,"ok,_you've_got_me_outnumbered_four-henryfool"
682,EDNA,F,Comedy,henryfool,27,edna-henryfool
683,MARY,F,Comedy,henryfool,65,mary-henryfool
684,HEATHER,F,Comedy,whosyourdaddy,25,heather-whosyourdaddy
685,ZUKERMAN,M,Comedy,whosyourdaddy,52,zukerman-whosyourdaddy
686,GINGER,F,Comedy,whosyourdaddy,98,ginger-whosyourdaddy
687,CHRISTY,F,Comedy,whosyourdaddy,107,christy-whosyourdaddy
688,PRINCIPAL MERKIN,M,Comedy,whosyourdaddy,156,principal_merkin-whosyourdaddy
689,MOM,F,Comedy,whosyourdaddy,107,mom-whosyourdaddy
690,DAD,M,Comedy,whosyourdaddy,144,dad-whosyourdaddy
691,UNCLE BILLY,M,Comedy,whosyourdaddy,241,uncle_billy-whosyourdaddy
692,JIMMY,M,Comedy,whosyourdaddy,137,jimmy-whosyourdaddy
693,JULIE,F,Comedy,whosyourdaddy,328,julie-whosyourdaddy
694,CHARLIE,M,Comedy,whosyourdaddy,298,charlie-whosyourdaddy
695,TED,M,Comedy,whosyourdaddy,1220,ted-whosyourdaddy
696,PRINCIPAL,M,Comedy,forrestgump,23,principal-forrestgump
697,DJ,NA,Comedy,forrestgump,28,dj-forrestgump
698,DRILL SERGEANT,M,Comedy,forrestgump,33,drill_sergeant-forrestgump
699,BUBBA,M,Comedy,forrestgump,109,bubba-forrestgump
700,DOCTOR #1,M,Comedy,americansplendor,27,doctor_#1-americansplendor
701,CRUMB,M,Comedy,americansplendor,56,crumb-americansplendor
702,ALICE,F,Comedy,americansplendor,38,alice-americansplendor
703,TOBY,M,Comedy,americansplendor,114,toby-americansplendor
704,LETTERMAN REGULAR,M,Comedy,americansplendor,27,letterman_regular-americansplendor
705,HOODLUM,M,Comedy,fearandloathinginlasvegas,26,hoodlum-fearandloathinginlasvegas
706,LACERDA,M,Comedy,fearandloathinginlasvegas,32,lacerda-fearandloathinginlasvegas
707,MAGAZINE REPORTER,M,Comedy,fearandloathinginlasvegas,28,magazine_reporter-fearandloathinginlasvegas
708,SISTER MARY FRANCIS,F,Comedy,bachelorparty,21,sister_mary_francis-bachelorparty
709,JUMBO,NA,Comedy,bachelorparty,38,jumbo-bachelorparty
710,RAJAH,M,Comedy,bachelorparty,36,rajah-bachelorparty
711,LAVERNE,F,Comedy,bachelorparty,27,laverne-bachelorparty
712,STAN,M,Comedy,bachelorparty,82,stan-bachelorparty
713,PHOEBE,F,Comedy,bachelorparty,30,phoebe-bachelorparty
714,BOBBIE,F,Comedy,bachelorparty,39,bobbie-bachelorparty
715,ILENE,F,Comedy,bachelorparty,44,ilene-bachelorparty
716,O'NEILL,M,Comedy,bachelorparty,237,o'neill-bachelorparty
717,MANAGER,M,Comedy,bachelorparty,51,manager-bachelorparty
718,MRS. THOMERSON,F,Comedy,bachelorparty,62,mrs._thomerson-bachelorparty
719,COLE,M,Comedy,bachelorparty,206,cole-bachelorparty
720,DEBBIE,F,Comedy,bachelorparty,220,debbie-bachelorparty
721,CHULO,M,Comedy,bachelorparty,111,chulo-bachelorparty
722,GARY,M,Comedy,bachelorparty,137,gary-bachelorparty
723,RYKO,M,Comedy,bachelorparty,89,ryko-bachelorparty
724,LARRY,M,Comedy,bachelorparty,80,larry-bachelorparty
725,MR. THOMERSON,M,Comedy,bachelorparty,161,mr._thomerson-bachelorparty
726,RICK,M,Comedy,bachelorparty,740,rick-bachelorparty
727,FATHER FALWELL,M,Comedy,bachelorparty,35,father_falwell-bachelorparty
728,(OVER DISSOLVE),NA,Comedy,mrblandingsbuildshisdreamhouse,22,(over_dissolve)-mrblandingsbuildshisdreamhouse
729,FUNKHAUSER,M,Comedy,mrblandingsbuildshisdreamhouse,97,funkhauser-mrblandingsbuildshisdreamhouse
730,SMITH,M,Comedy,mrblandingsbuildshisdreamhouse,93,smith-mrblandingsbuildshisdreamhouse
731,JUDGE QUARLES,M,Comedy,mrblandingsbuildshisdreamhouse,25,judge_quarles-mrblandingsbuildshisdreamhouse
732,APOLLONIO,M,Comedy,mrblandingsbuildshisdreamhouse,28,apollonio-mrblandingsbuildshisdreamhouse
733,HACKETT,M,Comedy,mrblandingsbuildshisdreamhouse,43,hackett-mrblandingsbuildshisdreamhouse
734,ZUCCA,M,Comedy,mrblandingsbuildshisdreamhouse,28,zucca-mrblandingsbuildshisdreamhouse
735,CARPENTER,M,Comedy,mrblandingsbuildshisdreamhouse,21,carpenter-mrblandingsbuildshisdreamhouse
736,VOICE,NA,Comedy,mrblandingsbuildshisdreamhouse,25,voice-mrblandingsbuildshisdreamhouse
737,MURIEL'S VOICE,F,Comedy,mrblandingsbuildshisdreamhouse,31,muriel's_voice-mrblandingsbuildshisdreamhouse
738,JIM'S VOICE,M,Comedy,mrblandingsbuildshisdreamhouse,45,jim's_voice-mrblandingsbuildshisdreamhouse
739,PEDELFORD,M,Comedy,mrblandingsbuildshisdreamhouse,23,pedelford-mrblandingsbuildshisdreamhouse
740,BILL'S VOICE,M,Comedy,mrblandingsbuildshisdreamhouse,133,bill's_voice-mrblandingsbuildshisdreamhouse
741,SIMMS' VOICE,M,Comedy,mrblandingsbuildshisdreamhouse,51,simms'_voice-mrblandingsbuildshisdreamhouse
742,SIMMS,M,Comedy,mrblandingsbuildshisdreamhouse,291,simms-mrblandingsbuildshisdreamhouse
743,TESANDER,M,Comedy,mrblandingsbuildshisdreamhouse,83,tesander-mrblandingsbuildshisdreamhouse
744,BILL,M,Comedy,mrblandingsbuildshisdreamhouse,422,bill-mrblandingsbuildshisdreamhouse
745,MURIEL,F,Comedy,mrblandingsbuildshisdreamhouse,775,muriel-mrblandingsbuildshisdreamhouse
746,BETSY,F,Comedy,mrblandingsbuildshisdreamhouse,137,betsy-mrblandingsbuildshisdreamhouse
747,JOAN,F,Comedy,mrblandingsbuildshisdreamhouse,95,joan-mrblandingsbuildshisdreamhouse
748,GUSSIE,F,Comedy,mrblandingsbuildshisdreamhouse,38,gussie-mrblandingsbuildshisdreamhouse
749,DISSOLVE,NA,Comedy,mrblandingsbuildshisdreamhouse,60,dissolve-mrblandingsbuildshisdreamhouse
750,JIM,M,Comedy,mrblandingsbuildshisdreamhouse,1495,jim-mrblandingsbuildshisdreamhouse
