	actual	char	line	pred	prob	linelength
298	1	ACKERMAN	(to Quinn) What? You thought I didn't know? You were unwittingly quite helpful; without you Mr. Demidov might have escaped justice.	0.0	0.415968596935	21
299	1	KEYES	Two for a quarter.	1.0	0.809013485909	4
300	0	GRUSINSKAYA	The pearls won't break -- they hold together and bring me bad luck ---- I hate them!	1.0	0.727366924286	17
301	0	MOTHER	And what are those? Phillip takes a deep breath.	1.0	0.522326529026	9
302	1	JOHN	So, what do you do, Frank?	1.0	0.679144144058	6
303	1	DUFFY	New hitman wants to leave his mark	1.0	0.627188622952	7
304	1	SOLDIER	Good catch, Gump. You know how to play this?	1.0	0.983883559704	9
305	0	BONNIE	Don't touch me!	1.0	0.666233360767	3
306	1	BAINES	(trying to understand) Spoken words?	1.0	0.748164832592	5
307	1	JACK	I'd do anything for him.  Any fucking thing for him.	1.0	0.763193130493	10
308	1	LARRY	Oh, she's a great cook, though, really. Her duck and fenne omelette on a bed of scallops and Hollandaise sauce with truffles and sweetbreads'll make you snap into a fetal position and have you in bed screaming for a month.	0.0	0.345358669758	40
309	1	JAKE	That musta messed 'em up pretty bad.	1.0	0.867894589901	7
310	1	KEYES	I don't get it.	1.0	0.655548393726	4
311	0	KARIN	"""And the second angel sounded, and as it were a great mountain burning with fire was cast into the sea; and a third part of the sea became blood ..."""	1.0	0.845972120762	30
312	0	JANINE	Wait - really?	1.0	0.656168997288	3
313	0	JUNO	Eh, I'll call them myself. But I do need your help with something very urgent.	1.0	0.862513780594	15
314	0	VANITY	Hey...	1.0	0.701901197433	1
315	0	CARLA	No.	1.0	0.679144144058	1
316	0	JOYCE	(to herself) Delusions of grandeur.	0.0	0.362911522388	5
317	1	JONES	Next he'll be wanting an fucking medal.	1.0	0.807861983776	7
318	1	EDWARD	The more so since she settled the money upon him so irrevocably--	1.0	0.621443629265	12
319	1	HECTOR	I'm a civilian!  You don't have any authority--	1.0	0.861923396587	8
320	1	MEGATRON	Die Autobots!	1.0	0.910682320595	2
321	0	VIVIENNE	Burt! Get off my son!	1.0	0.963649094105	5
322	1	TED	I'm interested in her theory. What... I don't... What are you...	1.0	0.633404016495	11
323	1	GANDALF	The ring is yours now. But it somewhere out of sight. Gandalf rises hurriedly and starts to gather his things.	1.0	0.99032330513	20
324	1	JACOB	Hundred and eight degrees over here.	1.0	0.741353034973	6
325	0	MURIEL	I thought you were.	1.0	0.642623186111	4
326	1	SID	You are so full of shit. You don't want your job back. You just want to prove you're smarter than she is.	1.0	0.621287822723	22
327	1	JERRY	No... yeah, they ripped him to pieces while his family watched from the car. The wife is screaming, the kids are crying. Some dude in another car filmed the whole thing.	1.0	0.799116969109	31
328	0	BETH	Guess.	1.0	0.679144144058	1
329	1	HENRY	Why not?	1.0	0.679144144058	2
330	1	CHUCK	It was a bad dream...	1.0	0.679144144058	5
331	1	HENESSEY	Don't be so sure, others have tried. The entire population, in fact. (beat) Look, about me...? I mean, what's up, you're this hot survival chick, I'm getting the feeling you don't need me anymore.	1.0	0.880340695381	34
332	1	CAPTAIN	There is only enough for one cockroach.	1.0	0.68050301075	7
333	1	JOF	May I point out that this is a tragedy, and in tragedies one doesn't snore.	1.0	0.844947099686	15
334	0	ALICE	(cool) Hardly.	1.0	0.726520717144	2
335	0	JAN	Paul? Not that I'm complaining. But we haven't gone four times in one night since we were nineteen. (off his look) You wanna tell me just what the hell's going on?	1.0	0.824907898903	31
336	1	DREW	The best fighter?	1.0	0.908864617348	3
337	1	PUPKIN	I just thought I'd say hello. Here, I brought you a little something.	1.0	0.665941417217	13
338	0	JILL	(complaining) Honey...	1.0	0.511096060276	2
339	1	ROSENFELD	...go on, go on...	1.0	0.679144144058	4
340	1	JOE	Get down!	1.0	0.679144144058	2
341	0	NEEDY	Look at this.	1.0	0.680098891258	3
342	1	FREDO	(after a pause) I don't have a lot to say, Michael.	1.0	0.693135738373	11
343	1	SHERIFF	Henry, I'm not leaving until you come out.	1.0	0.5639975667	8
344	0	CLEAR	"Holy shit. He said ""only new life can defeat death."" (off looks) If she gives birth to a baby that was never meant to be born, a brand new soul that was never part of Death's Design..."	1.0	0.806612610817	37
345	1	PAUL	I won't.	1.0	0.672024786472	2
346	1	NUMA	A week ago I would've said this is nuts, but now ... (shakes his head) There's a lot of smoke there, but there's some fire.	1.0	0.909489452839	25
347	1	WELLES	Howard Hughes killed Jean Harlow?	1.0	0.831495583057	5
348	1	TODD	You gotta believe me. It's true.	1.0	0.801658689976	6
349	0	MARY	What was that?	1.0	0.679144144058	3
350	1	KEENAN	The way you just talk to 'em about anything, like it was okay. I gotta' get her back, man.	1.0	0.830426812172	19
351	1	RUSH	Where is Mega?	1.0	0.850320398808	3
352	1	TODD	Dad, am I like other kids?	1.0	0.679144144058	6
353	1	LINCOLN	Yes'sir.	1.0	0.866037487984	1
354	0	ERICA	I have to go.	1.0	0.667533934116	4
355	1	QUEENAN	By who?	1.0	0.679144144058	2
356	1	EDDIE	What am I going to do home? I read all the papers.	1.0	0.66791844368	12
357	1	KING	Please, help. My daughter!	0.0	0.427207380533	4
358	0	SUSAN	You'd give up what you want for the woman you marry?	1.0	0.693541526794	11
359	1	BILLY	(appalled) It's not fair!	1.0	0.720413684845	4
360	1	HENESSEY	Not so emotional, I'm getting embarrassed with these outbursts here.	1.0	0.650275290012	10
361	1	TEHRONNE	(shakes his head) I swear, I seen some buck-wild bitches in my time, but you the illest I ever seen.	1.0	0.952415168285	20
362	1	KRINGELEIN	Yes -- yes -- I am tired. I have been ill...	1.0	0.627184092999	11
363	1	WALTER	Yeah.	1.0	0.700356721878	1
364	1	BARRY	Let's go get one.	1.0	0.727452993393	4
365	0	ROBERTA	(to Stephanie) You think this is funny, Stephanie? (to all of them) You think the four hundred people who've bought tickets so far will think it's funny too? You think Itzhak Perlman will think it's funny that he's donating his time and you're all gonna stink?	1.0	0.554221570492	46
366	1	MUMBLE	Hey! What's that on your leg?	1.0	0.74388384819	6
367	0	RUTH	What's going on with you, Letty?	1.0	0.681865036488	6
368	1	HARDY	Pardon me?	1.0	0.716944038868	2
369	1	DUDE	I'm unemployed.	1.0	0.679144144058	2
370	1	JACOB	You hate finance. You hate Wall Street. Why are you with me?	0.0	0.477128714323	12
371	1	HECTOR	Sure you won't have a pancake,                          * Betsy?                                                  * Betsy gets impatient.	1.0	0.965546607971	12
372	0	KAREN	Margo hasn't done badly by it.	1.0	0.802926957607	6
373	1	RICK	"""So You're a Hideous Mutant Freak-- Now What?"""	1.0	0.660092532635	8
374	1	ADDISON	I had lunch with Karen not three hours ago. As always with women who want to find out things, she told more than she learned... (he lets go of her hands) ... do you want to change your story about Lloyd beating at your door the other night?	1.0	0.523674666882	48
375	1	LENNY	I can't undo the rope!	1.0	0.826144397259	5
376	1	PREW	Who's she?	1.0	0.679144144058	2
377	1	ZINNOWITZ	Since, on the eleventh of June of this year -- when the first negotiations for a merger...	1.0	0.95330375433	17
378	1	CLAY	There's a place down a ways, where you and the girls can wash some of that dust off.	1.0	0.656331777573	18
379	0	CLAIRE	I'd never be able to live with mysel--	1.0	0.688263952732	8
380	1	JOE	Who'd you get?	1.0	0.712194561958	3
381	1	MAN	(backing away) Hey, take it easy lady, I'm just the messenger.	1.0	0.909164905548	11
382	1	ACE	What are you -	1.0	0.663545370102	4
383	1	JONNO	Mr. Langford? ... I'm sorry to disturb you ...	1.0	0.552928745747	9
384	1	PAUL	I want you on the piano in the Kigali Room tonight. Back to work.	1.0	0.753896176815	14
385	1	BRODY	Sean?	1.0	0.615446448326	1
386	1	TED	Oh, Christ!	1.0	0.724908411503	2
387	1	JONES	(continuing) Get away or I'll stick you!	1.0	0.724803388119	7
388	1	MARCO	Excellent. Do you know where it is?	1.0	0.814103484154	7
389	0	DIL	She was there, wasn't she? 99.	1.0	0.679144144058	6
390	0	SAMMY	Whatever hap...	1.0	0.679144144058	2
391	1	PETER	Are you thinking Rincon?	1.0	0.977335214615	4
392	1	MARKE	[Marke kisses Isolde and makes love to her] [Marke and Isolde stand outside the keep surveying the town. Mark fingers her shell bracelet]	1.0	0.688462972641	23
393	1	THOMAS	(looking at his own finger) Jesus.	1.0	0.926361382008	6
394	0	HEROINE	You know where the IGA grocery store is over in Red Mountain?	1.0	0.794842422009	12
395	1	HIPPY	12000 feet.  Jesus, I don't believe he's doing this.	1.0	0.7991527915	9
396	0	LINDA	BeWithMeDC dot com?	1.0	0.581326961517	3
397	1	WILLS	Wonder Woman?	1.0	0.699654221535	2
398	1	FATHER	Oh, no, thanks.  I just wanted to-- to be sure my garage was closed.	1.0	0.58781093359	14
399	1	TED	(incensed) I'm coming up and if there isn't a dead body by the time I get there, I'll make one myself. You!	1.0	0.740388214588	22
400	0	KATE	Right.	1.0	0.699296236038	1
401	1	SAYER	Well, I know that now.       I proved it. The director offers a slow tentative nod before consulting the resume again.	1.0	0.714464604855	20
402	1	BILLY	As opposed to you said seven and a quarter and they're thinking about it.	1.0	0.724905133247	14
403	1	EGYPTOLOGIST	In these hallowed grounds, that which was set forth in ancient times, is as strong today, as it was then.	1.0	0.85991281271	20
404	0	CHRISTY	Think again!  And get out of here.	1.0	0.679144144058	7
405	0	KAREN	Doug!   Where are you???	1.0	0.585948467255	4
406	1	FLETCHER	A ud rey , wait. Please, I nee to talk to you. I .swear, I'm a changed man. Just come to the courthouse with a thousand dollars and bail me out... Hello? (to a cop) O ne more call!! I need another call!!	1.0	0.755562067032	43
407	1	HENESSEY	The guy's story checks out. Sam knows things about him. Stuff only a lover would know.	1.0	0.625286579132	16
408	1	DALE	I'm sorry. I just, I don't think I can-	1.0	0.634684026241	9
409	1	ARNOLD	So, Eddie, what do you think? You think I ought to marry her, go to China, or what?	0.0	0.422266513109	18
410	1	BOROMIR	is hope left. But I cannot see it...it is long since we had any hope.	1.0	0.809895277023	15
411	1	TED	Yes!	1.0	0.679144144058	1
412	1	SPOONER	If I was metal and didn't want anyone to find me, I'd hide under a pile of junk.	1.0	0.691955029964	18
413	0	ANNA	And then I... right.	1.0	0.679144144058	4
414	0	JUNO	Well, you don't just invite a random pregnant teenager into your house and leave her unsupervised. I could be a total klepto, for all you know.	0.0	0.324167251587	26
415	1	MAX	As a country we spoke with one voice, moved with one purpose. We had a wicked boner for doing the right thing, and now look at us!	1.0	0.70879560709	27
416	0	CARRIE	I still think we should have met them first.	1.0	0.648626744747	9
417	1	JOE	I'm not hungry.	1.0	0.628165364265	3
418	0	CYNTHIA	Sure.	1.0	0.728154540062	1
419	1	ANDREW	(a second, then:) One of the partners spotted a lesion on my forehead.	1.0	0.72426867485	13
420	0	SUSAN	Where are you going?	1.0	0.677363872528	4
421	1	JOHN	Fuck you! I don't want to talk to you!	1.0	0.782145082951	9
422	1	TED	You were pretty great out there at Fenway, Johnny.	1.0	0.672086000443	9
423	1	ROLFE	Take care of the little things first, the things that are distracting you from taking care of the big things. Call Chub Merritt, get your car back, call a dentist, for God's sake, and get your tooth pulled, don't trust the locals, get your facts straight and go straight to the state police. Let them work on this.	1.0	0.912129104137	58
424	1	DAVID	Think. What do you fantasize about? World peace? (as no one responds) Thought so. (light laughter) Money-Fame-Ferrari? (as some guys applaud loudly; others then boo them)	1.0	0.844717562199	26
425	1	JOE	(turning a page) Can you imagine the effect this has on adolescents?	1.0	0.693962931633	12
426	1	JAKE	I would have been screwed if you hadn't come along --	1.0	0.879416048527	11
427	1	SAM	I am here, Moll. I am.	1.0	0.986592710018	6
428	0	DOT	Right down the hall, Ben.	1.0	0.615937411785	5
429	0	OLIVIA	Aren't you going to introduce me to your new friend?	1.0	0.607182681561	10
430	1	DMITRI	"For a ten million rubles reward we can look a little longer. This is the big one. . .  and all I need is the right girl. (Dmitri's ""I want"") Dmitri SINGS a reprise of Anya"	1.0	0.659365415573	36
431	0	ROBIN	I'm sure. Thank you all the same.	1.0	0.633415400982	7
432	1	RASPUTIN	Get to the point sometime tonight.. I'm late for a wenching.	1.0	0.669589579105	11
433	1	BIGGS	Are you all right?	1.0	0.660101175308	4
434	1	HAGEN	You have guards outside and the electric fence.  There's no security reason for not letting us talk in the yard.	1.0	0.763102412224	20
435	0	JUSTICE	(off Jay) For him? I'd be willing to do anything.	1.0	0.576677918434	10
436	1	SAM	You also got it in the jury's head that we're afraid of the doctor. You object once so they can hear you say he's not a criminologist. You keep after it and it looks like this great cross we did was just a bunch of fancy lawyer tricks. It's the difference between paper law and trial --	1.0	0.893849432468	57
437	0	SARAH	Andy! This is a nice surprise. How are you, hon?	1.0	0.550406873226	10
438	0	DIL	Go on, then.	1.0	0.679144144058	3
439	1	MILLER	(exploding) That's bullshit and you know it! You built this fucking ship and all I've heard from you is bullshit!	1.0	0.865593016148	20
440	1	BUZZ	Yes, I can.	1.0	0.679144144058	3
441	1	BUCK	How's my little kung-fu fighter?	1.0	0.936489880085	5
442	1	BOB	I have to go, thanks, bye.	1.0	0.597114145756	6
443	1	GIDEON	(very sincerely) You know I'd tell you if I had it.	1.0	0.691166579723	11
444	1	GABRIEL	Map said video room --	1.0	0.909137666225	5
445	1	ASH	"...And dreamed. 635	THE HANDS ON ASH'S WRISTWATCH							635 636	THE SUN											  636 637	THE MOON											 637 638	A CRACK											  638"	1.0	0.988275766373	21
446	1	COREY	Yeah, what the hell is that?!	1.0	0.85040563345	6
447	1	GOEED	Now he has all the guns, sir. . (clicks off the tac radio) You've got to help me.  What do you want me to do, beg?	1.0	0.86652225256	26
448	1	TODD	There we become the men and women that will make a difference.  But we must take away from this place a sense of purpose for ourselves.  We now begin to see the road ahead.  It is a road from which we cannot veer.	1.0	0.815501570702	43
449	0	ZOE	Not for me they can't.	1.0	0.671190738678	5
450	1	DOC	Yeah. He's wicked. He defends himself when he's attacked.	1.0	0.648270785809	9
451	1	BILL	She cleans up.  We'll have her ship shape before we shove off.	1.0	0.946180701256	12
452	1	ALVY	(Reacting again to the man in line) Probably on their first date, right?	1.0	0.842178463936	13
453	1	COACH	They will write stories of your bravery.	1.0	0.679144144058	7
454	0	ANNIE	Oh.  What about?	1.0	0.601478219032	3
455	1	LARIVIERE	He's on to us!	1.0	0.658779323101	4
456	0	MARIN	Are you having sex? Tell the truth. You are, aren't you.	1.0	0.616968035698	11
457	1	WALTER	Do you come here often?	1.0	0.680465996265	5
458	0	AGNIS	So she wasn't just a bitch in high heels?	1.0	0.709319829941	9
459	1	HARRY	Hey, thanks for letting me...	1.0	0.747583448887	5
460	1	PAUL	How was your meal, sir?	1.0	0.679144144058	5
461	1	SAM	He's ten.	1.0	0.659181416035	2
462	1	JELLY	(at car) I probably shouldn't be listening to this.	1.0	0.57511818409	9
463	0	ELINOR	There is but one consolation if Edwar is anything like Fanny, we shall be only too happy to leave.	0.0	0.456758230925	19
464	1	LAZARUS	(singing) Black snake is evil, black snake is all I see.Black snake is evil, black snake is all I see.Woke up this mornin', black snake moved in on me.	1.0	0.953189492226	29
465	1	BEN	Oh, E!	1.0	0.601478219032	2
466	0	ILENE	I know what I'm doing... Go!	1.0	0.680494725704	6
467	1	DAVE	Under the seat.	1.0	0.726970911026	3
468	1	CHARLIE	You told me once you might be a missionary on your way to China. And that's as much as I've ever found out about you. You're working for me, but for all I know you could be working for somebody else.	1.0	0.726807296276	41
469	1	CARY	Go! Joe, move!!!	1.0	0.672068595886	3
470	0	JACKIE	You going to the lighthouse?	1.0	0.676560461521	5
